code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare,code,pubDate,statDate,NRTurnRatio,NRTurnDays,INVTurnRatio,INVTurnDays,CATurnRatio,AssetTurnRatio,code,pubDate,statDate,YOYEquity,YOYAsset,YOYNI,YOYEPSBasic,YOYPNI,code,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity,code,pubDate,statDate,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr,code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz000008,2022-04-30,2022-03-31,-0.009916,-0.238431,0.415545,-51402136.020000,-0.488960,,2780795346.00,2693934188.00,sz000008,2022-04-30,2022-03-31,0.075779,1187.670972,0.109348,823.063459,0.036537,0.017711,sz000008,2022-04-30,2022-03-31,-0.202313,-0.091955,0.410950,0.403785,0.403093,sz000008,2022-04-30,2022-03-31,1.104556,0.873966,0.145928,0.012782,0.558176,2.263347,sz000008,2022-04-30,2022-03-31,0.475654,0.524346,0.149945,-0.111962,0.290031,,0.290031,sz000008,2022-04-30,2022-03-31,-0.009916,2.350938,0.017711,0.998795,-0.238431,1.154501,9.230825,-0.022373
sz000008,2014-08-01,2014-06-30,0.015202,0.059744,0.443228,8633415.210000,0.068663,143939890.890000,303601640.00,147306236.00,sz000008,2014-08-01,2014-06-30,26.862796,6.700717,8.835858,20.371535,0.751696,0.229602,sz000008,2014-08-01,2014-06-30,0.037808,0.035915,-0.181295,-0.142857,-0.181295,sz000008,2014-08-01,2014-06-30,2.946123,2.803104,2.634099,0.018182,0.094770,1.104692,sz000008,2014-08-01,2014-06-30,0.277928,0.722072,0.827977,,0.164850,2.759252,0.164850,sz000008,2014-08-01,2014-06-30,0.015202,1.108248,0.229602,1.000000,0.059744,0.705984,1.094741,0.077302
sz000008,2015-08-29,2015-06-30,0.041631,0.154630,0.438980,77098560.920000,0.086040,494367504.160000,803144309.00,213594042.00,sz000008,2015-08-29,2015-06-30,1.988278,90.530586,1.624935,110.773643,0.623395,0.252296,sz000008,2015-08-29,2015-06-30,3.875689,4.186430,7.930251,3.500000,7.104333,sz000008,2015-08-29,2015-06-30,2.916766,2.199608,0.536798,7.154575,0.149006,1.175097,sz000008,2015-08-29,2015-06-30,0.416328,0.583672,0.437949,149.647150,-0.200370,-1.295801,-0.200370,sz000008,2015-08-29,2015-06-30,0.041631,1.175880,0.252296,0.907515,0.154630,0.799301,0.993318,0.194758
sz000008,2016-08-25,2016-06-30,0.009824,0.068142,0.488144,41962130.800000,0.057164,615808607.390000,2757709279.00,1494939643.00,sz000008,2016-08-25,2016-06-30,0.622264,289.266258,0.715973,251.406141,0.253266,0.117424,sz000008,2016-08-25,2016-06-30,1.017868,1.104409,-0.455734,-0.888889,-0.400595,sz000008,2016-08-25,2016-06-30,2.757972,2.266867,0.875875,1.496216,0.176749,1.214696,sz000008,2016-08-25,2016-06-30,0.465251,0.534749,0.366119,,-0.084630,-1.241972,-0.084630,sz000008,2016-08-25,2016-06-30,0.009824,1.228485,0.117424,0.999454,0.068142,0.747123,1.054405,0.086499
sz000008,2017-08-30,2017-06-30,0.009078,0.110399,0.462732,62755454.460000,0.190688,568443196.120000,2809078279.00,1998967165.00,sz000008,2017-08-30,2017-06-30,0.346649,519.257176,0.491282,366.388624,0.124724,0.068540,sz000008,2017-08-30,2017-06-30,0.095167,0.216724,0.495526,0.328859,0.328813,sz000008,2017-08-30,2017-06-30,2.225231,1.912779,0.560527,0.773251,0.257593,1.346971,sz000008,2017-08-30,2017-06-30,0.559869,0.440131,0.362507,12.517351,-0.420011,-3.804486,-0.420011,sz000008,2017-08-30,2017-06-30,0.009078,1.350904,0.068540,0.888040,0.110399,0.814309,0.920111,0.147345
sz000008,2018-08-25,2018-06-30,0.008679,0.088351,0.511164,64496292.930000,0.312040,730004256.890000,2818329809.00,2539876920.00,sz000008,2018-08-25,2018-06-30,0.296786,606.498407,0.436992,411.906715,0.125914,0.071334,sz000008,2018-08-25,2018-06-30,0.141587,0.166116,0.027740,0.101010,0.101397,sz000008,2018-08-25,2018-06-30,1.962626,1.604514,0.371915,0.232412,0.272238,1.374076,sz000008,2018-08-25,2018-06-30,0.522360,0.477640,0.325985,5.009025,-1.213403,-13.733956,-1.213403,sz000008,2018-08-25,2018-06-30,0.008679,1.447070,0.071334,0.951685,0.088351,0.741977,0.800360,0.148776
sz000008,2019-08-29,2019-06-30,0.009079,0.075280,0.544951,70207659.230000,0.118630,932616832.900000,2780795346.00,2593770878.00,sz000008,2019-08-29,2019-06-30,0.296937,606.188365,0.545693,329.856051,0.168594,0.089528,sz000008,2019-08-29,2019-06-30,0.033332,0.059128,0.088553,0.091743,0.078739,sz000008,2019-08-29,2019-06-30,1.948552,1.639052,0.256370,0.124579,0.289062,1.406592,sz000008,2019-08-29,2019-06-30,0.523824,0.476176,0.317870,4.177650,-0.245456,-3.260555,-0.245456,sz000008,2019-08-29,2019-06-30,0.009079,1.428351,0.089528,0.943105,0.075280,0.786083,0.760631,0.125904
sz000008,2020-08-29,2020-06-30,-0.040020,-0.688705,0.291090,-293260391.580000,0.027391,425814017.800000,2780795346.00,2665182273.00,sz000008,2020-08-29,2020-06-30,0.116028,1551.348797,0.328405,548.102903,0.067944,0.035618,sz000008,2020-08-29,2020-06-30,-0.019020,0.144460,-5.177043,-5.819328,-5.409960,sz000008,2020-08-29,2020-06-30,1.413692,1.178744,0.211017,0.537214,0.388262,1.634686,sz000008,2020-08-29,2020-06-30,0.498606,0.501394,0.256725,-4.527712,-0.909586,,-0.909586,sz000008,2020-08-29,2020-06-30,-0.040020,1.638505,0.035618,0.995694,-0.688705,0.950019,1.220862,-0.593793
sz000008,2021-08-28,2021-06-30,-0.022994,-0.280818,0.379517,-148268072.980000,-0.270153,527986916.510000,2780795346.00,2693782762.00,sz000008,2021-08-28,2021-06-30,0.169966,1059.034778,0.273078,659.152445,0.090140,0.041291,sz000008,2021-08-28,2021-06-30,-0.103349,0.074199,0.494415,0.522232,0.490417,sz000008,2021-08-28,2021-06-30,1.185640,0.903844,0.114806,0.351847,0.488615,1.955475,sz000008,2021-08-28,2021-06-30,0.434417,0.565583,0.229608,-0.607744,-0.432890,,-0.432890,sz000008,2021-08-28,2021-06-30,-0.022994,1.976054,0.041291,1.003568,-0.280818,1.017243,2.645431,-0.104353
sz000008,2022-08-31,2022-06-30,-0.016319,-0.146850,0.396161,-85324974.430000,-0.478212,581033998.150000,2780795346.00,2694491711.00,sz000008,2022-08-31,2022-06-30,0.208053,865.163910,0.309329,581.904271,0.100580,0.048068,sz000008,2022-08-31,2022-06-30,-0.199429,-0.074530,0.424522,0.434307,0.433868,sz000008,2022-08-31,2022-06-30,1.104183,0.870530,0.141585,0.050391,0.554569,2.245017,sz000008,2022-08-31,2022-06-30,0.461526,0.538474,0.150778,-0.005436,0.411106,,0.411106,sz000008,2022-08-31,2022-06-30,-0.016319,2.341661,0.048068,0.987270,-0.146850,1.069956,184.957264,-0.000742
sz000008,2014-10-25,2014-09-30,0.017194,0.042949,0.450670,9774201.880000,0.051078,,303601640.00,147306236.00,sz000008,2014-10-25,2014-09-30,40.939720,6.595062,13.980113,19.313149,1.124939,0.358681,sz000008,2014-10-25,2014-09-30,0.027798,0.036128,-0.425887,-0.426025,-0.425887,sz000008,2014-10-25,2014-09-30,2.850363,2.730969,2.585566,0.110980,0.107373,1.120289,sz000008,2014-10-25,2014-09-30,0.304837,0.695163,0.820176,32.957542,0.203030,4.727176,0.203030,sz000008,2014-10-25,2014-09-30,0.017194,1.116110,0.358681,1.000000,0.042949,0.615790,0.969658,0.071929
sz000008,2015-10-31,2015-09-30,0.056554,0.134595,0.464293,102710849.030000,0.038934,,2409432927.00,640728126.00,sz000008,2015-10-31,2015-09-30,2.847015,94.836178,2.203249,122.546306,0.899597,0.378358,sz000008,2015-10-31,2015-09-30,3.913249,4.230609,9.508362,0.242236,8.802795,sz000008,2015-10-31,2015-09-30,2.806605,2.110834,0.523002,6.868924,0.161532,1.192651,sz000008,2015-10-31,2015-09-30,0.435105,0.564895,0.438576,35.214412,-0.118985,-0.884018,-0.118985,sz000008,2015-10-31,2015-09-30,0.056554,1.190468,0.378358,0.932857,0.134595,0.802033,0.971603,0.172723
sz000008,2016-10-26,2016-09-30,0.049778,0.217620,0.508344,219215078.290000,0.111235,,2757709279.00,1494939643.00,sz000008,2016-10-26,2016-09-30,0.975787,276.699720,1.077525,250.574129,0.370662,0.187307,sz000008,2016-10-26,2016-09-30,1.061231,1.133064,1.134293,-0.082500,1.263728,sz000008,2016-10-26,2016-09-30,3.023886,2.535926,1.061706,1.409388,0.182457,1.223177,sz000008,2016-10-26,2016-09-30,0.527759,0.472241,0.380128,,-0.098747,-0.453759,-0.098747,sz000008,2016-10-26,2016-09-30,0.049778,1.234235,0.187307,0.989430,0.217620,0.763747,1.003404,0.283971
sz000008,2017-10-31,2017-09-30,0.019734,0.137431,0.500623,134564717.500000,0.151434,,2819005279.00,1988703931.00,sz000008,2017-10-31,2017-09-30,0.563385,479.245720,0.664607,406.254904,0.207555,0.110859,sz000008,2017-10-31,2017-09-30,0.075244,0.321688,-0.386152,0.182561,-0.437871,sz000008,2017-10-31,2017-09-30,1.623905,1.336614,0.347578,1.412881,0.333095,1.499463,sz000008,2017-10-31,2017-09-30,0.529942,0.470058,0.254138,16.923769,-0.299565,-2.179743,-0.299565,sz000008,2017-10-31,2017-09-30,0.019734,1.429581,0.110859,0.906067,0.137431,0.805112,0.940912,0.181418
sz000008,2018-10-20,2018-09-30,0.017392,0.102455,0.485656,132117677.800000,0.310615,,2818329809.00,2539876920.00,sz000008,2018-10-20,2018-09-30,0.497100,543.149793,0.885507,304.910070,0.222748,0.125401,sz000008,2018-10-20,2018-09-30,0.137677,0.043914,-0.018185,0.011521,0.013421,sz000008,2018-10-20,2018-09-30,2.131653,1.797950,0.253258,-0.141374,0.273972,1.377358,sz000008,2018-10-20,2018-09-30,0.515409,0.484591,0.319443,5.366556,-0.692430,-6.758371,-0.692430,sz000008,2018-10-20,2018-09-30,0.017392,1.447458,0.125401,0.935234,0.102455,0.753385,0.813661,0.167137
sz000008,2019-10-22,2019-09-30,0.020446,0.101086,0.533046,157695388.300000,0.125834,,2780795346.00,2593770878.00,sz000008,2019-10-22,2019-09-30,0.487300,554.073256,0.933099,289.358468,0.278470,0.148105,sz000008,2019-10-22,2019-09-30,0.014500,0.071999,0.193598,0.236902,0.201260,sz000008,2019-10-22,2019-09-30,1.855941,1.566610,0.174834,0.217624,0.311190,1.451779,sz000008,2019-10-22,2019-09-30,0.525622,0.474378,0.304746,3.969670,-0.122571,-1.212541,-0.122571,sz000008,2019-10-22,2019-09-30,0.020446,1.450930,0.148105,0.941238,0.101086,0.781702,0.748090,0.172861
sz000008,2020-10-31,2020-09-30,-0.033010,-0.246111,0.356383,-234545747.150000,0.015904,,2780795346.00,2665182273.00,sz000008,2020-10-31,2020-09-30,0.268489,1005.628458,0.664380,406.393971,0.154818,0.078404,sz000008,2020-10-31,2020-09-30,-0.002549,0.157145,-2.487334,-2.749540,-2.628569,sz000008,2020-10-31,2020-09-30,1.422053,1.174439,0.205224,0.500239,0.403458,1.676328,sz000008,2020-10-31,2020-09-30,0.464160,0.535840,0.252549,-1.864215,0.058977,,0.058977,sz000008,2020-10-31,2020-09-30,-0.033010,1.659902,0.078404,1.030616,-0.246111,0.977039,1.472686,-0.171045
sz000008,2021-10-29,2021-09-30,-0.015170,-0.091754,0.348357,-95682969.580000,-0.270164,,2780795346.00,2693782762.00,sz000008,2021-10-29,2021-09-30,0.328335,822.330538,0.568817,474.669084,0.173941,0.080199,sz000008,2021-10-29,2021-09-30,-0.102816,0.074331,0.592050,0.595506,0.592281,sz000008,2021-10-29,2021-09-30,1.143832,0.886843,0.114548,0.335234,0.501438,2.005769,sz000008,2021-10-29,2021-09-30,0.441115,0.558885,0.227008,0.396595,-0.082356,,-0.082356,sz000008,2021-10-29,2021-09-30,-0.015170,2.001455,0.080199,1.030033,-0.091754,1.258527,-1.414888,0.051528
sz000008,2022-10-29,2022-09-30,-0.034224,-0.181254,0.381766,-171668750.200000,-0.528968,,2780795346.00,2694491711.00,sz000008,2022-10-29,2022-09-30,0.345575,781.306561,0.506538,533.030592,0.161660,0.077915,sz000008,2022-10-29,2022-09-30,-0.219628,-0.094496,-0.794141,-0.791667,-0.777050,sz000008,2022-10-29,2022-09-30,1.102672,0.867605,0.177456,0.023426,0.566740,2.308081,sz000008,2022-10-29,2022-09-30,0.469982,0.530018,0.142539,-0.397286,0.360773,,0.360773,sz000008,2022-10-29,2022-09-30,-0.034224,2.375370,0.077915,1.020221,-0.181254,1.005678,3.429847,-0.052548
sz000008,2015-02-10,2014-12-31,0.013688,0.025283,0.447390,7766402.640000,0.025585,302121923.850000,303601640.00,147306236.00,sz000008,2015-02-10,2014-12-31,58.856086,6.116615,18.477343,19.483321,1.385255,0.472349,sz000008,2015-02-10,2014-12-31,0.013783,0.075647,-0.658739,-0.571429,-0.658679,sz000008,2015-02-10,2014-12-31,3.130228,3.014315,2.436470,0.200434,0.112276,1.126476,sz000008,2015-02-10,2014-12-31,0.348216,0.651784,0.781068,,0.223640,8.845544,0.223640,sz000008,2015-02-10,2014-12-31,0.013688,1.146015,0.472349,1.000177,0.025283,0.411444,1.145714,0.053634
sz000008,2016-04-27,2015-12-31,0.106726,0.146639,0.474828,189909159.600000,0.077060,1295076096.210000,2409432927.00,640138626.00,sz000008,2016-04-27,2015-12-31,3.458554,104.089740,4.282821,84.056744,1.372069,0.607535,sz000008,2016-04-27,2015-12-31,4.089789,4.325230,23.452654,18.500000,22.902798,sz000008,2016-04-27,2015-12-31,2.617470,2.128324,0.712923,8.002605,0.189809,1.234277,sz000008,2016-04-27,2015-12-31,0.460546,0.539454,0.430119,268.369018,-0.055952,-0.381563,-0.055952,sz000008,2016-04-27,2015-12-31,0.106726,1.225316,0.607535,0.977686,0.146639,0.813910,0.996274,0.180840
sz000008,2017-04-01,2016-12-31,0.115699,0.282804,0.527716,530541641.360000,0.185778,1876006502.090000,2809078279.00,1495228561.00,sz000008,2017-04-01,2016-12-31,1.557378,231.157718,1.985879,181.279971,0.618283,0.318453,sz000008,2017-04-01,2016-12-31,1.102090,1.282487,1.793660,1.461538,1.810696,sz000008,2017-04-01,2016-12-31,2.245238,1.948583,0.568149,1.965202,0.246583,1.327286,sz000008,2017-04-01,2016-12-31,0.538944,0.461056,0.366670,,-0.029918,-0.105791,-0.029918,sz000008,2017-04-01,2016-12-31,0.115699,1.306055,0.318453,0.983648,0.282804,0.825285,1.005338,0.340855
sz000008,2018-04-26,2017-12-31,0.132206,0.381654,0.488964,889609890.130000,0.310035,2330932161.160000,2818329809.00,2009212831.00,sz000008,2018-04-26,2017-12-31,1.120923,321.163817,1.856020,193.963389,0.427799,0.247039,sz000008,2018-04-26,2017-12-31,0.162348,0.303401,0.676796,0.619792,0.674338,sz000008,2018-04-26,2017-12-31,1.890285,1.686087,0.294040,0.728202,0.326949,1.485771,sz000008,2018-04-26,2017-12-31,0.607018,0.392982,0.306757,40.840756,-0.022720,-0.059531,-0.022720,sz000008,2018-04-26,2017-12-31,0.132206,1.427624,0.247039,0.982206,0.381654,0.872944,0.975515,0.448177
sz000008,2019-04-25,2018-12-31,0.045088,0.133295,0.489184,341889698.130000,0.115335,2564901269.620000,2818329809.00,2556585034.00,sz000008,2019-04-25,2018-12-31,0.885455,406.570842,1.881115,191.375876,0.423442,0.242605,sz000008,2019-04-25,2018-12-31,0.029215,-0.019849,-0.615686,-0.627010,-0.627994,sz000008,2019-04-25,2018-12-31,2.032443,1.782461,0.443264,-0.123093,0.292510,1.413447,sz000008,2019-04-25,2018-12-31,0.538163,0.461837,0.323540,8.596010,-0.230250,-1.727368,-0.230250,sz000008,2019-04-25,2018-12-31,0.045088,1.466500,0.242605,0.950750,0.133295,0.785844,0.883667,0.191951
sz000008,2020-04-24,2019-12-31,0.058816,0.142049,0.486367,457416661.620000,0.156207,3220142984.660000,2780795346.00,2627827419.00,sz000008,2020-04-24,2019-12-31,0.906148,397.286247,2.137038,168.457453,0.525708,0.286096,sz000008,2020-04-24,2019-12-31,0.019797,0.150786,0.337907,0.387931,0.336343,sz000008,2020-04-24,2019-12-31,1.613198,1.404757,0.317163,0.459430,0.370962,1.589728,sz000008,2020-04-24,2019-12-31,0.549467,0.450533,0.281008,7.275351,0.001652,0.011629,0.001652,sz000008,2020-04-24,2019-12-31,0.058816,1.524012,0.286096,0.949638,0.142049,0.836729,0.862550,0.196819
sz000008,2021-04-20,2020-12-31,-0.127755,-0.465169,0.379026,-891970904.840000,-0.321650,1917519166.430000,2780795346.00,2665216688.00,sz000008,2021-04-20,2020-12-31,0.526564,683.677048,1.228514,293.036836,0.299710,0.154186,sz000008,2021-04-20,2020-12-31,-0.122443,0.065072,-2.950018,-3.062500,-3.059121,sz000008,2021-04-20,2020-12-31,1.347237,1.110978,0.169770,0.378614,0.480167,1.923695,sz000008,2021-04-20,2020-12-31,0.481572,0.518428,0.237180,-6.364773,0.271204,,0.271204,sz000008,2021-04-20,2020-12-31,-0.127755,1.776323,0.154186,1.002770,-0.465169,1.027955,1.157115,-0.391075
sz000008,2022-04-29,2021-12-31,-0.237398,-0.622531,0.334711,-1378784762.860000,-0.501428,2214804536.960000,2780795346.00,2693934188.00,sz000008,2022-04-29,2021-12-31,0.702024,512.803284,1.339644,268.728017,0.360504,0.175724,sz000008,2022-04-29,2021-12-31,-0.205080,-0.034988,-0.545773,-0.666667,-0.558925,sz000008,2022-04-29,2021-12-31,1.103128,0.901543,0.201898,0.143451,0.568954,2.319938,sz000008,2022-04-29,2021-12-31,0.493519,0.506481,0.146960,-6.198424,0.207139,,0.207139,sz000008,2022-04-29,2021-12-31,-0.237398,2.145872,0.175724,1.011302,-0.622531,1.018008,1.161331,-0.526567
sz000009,2014-04-26,2014-03-31,0.023079,0.155979,0.343138,122345861.010000,0.272130,,1254363108.00,1241390885.00,sz000009,2014-04-26,2014-03-31,0.941050,95.637900,0.090034,999.627601,0.080181,0.056202,sz000009,2014-04-26,2014-03-31,0.070570,0.089514,0.494184,2.000000,1.946933,sz000009,2014-04-26,2014-03-31,1.467184,0.632622,0.360875,0.094283,0.639564,2.774418,sz000009,2014-04-26,2014-03-31,0.710051,0.289949,0.169950,4.074199,0.168786,1.082107,0.168786,sz000009,2014-04-26,2014-03-31,0.023079,4.347340,0.056202,0.605596,0.155979,0.865775,0.754553,0.238765
sz000009,2015-04-29,2015-03-31,0.015870,0.117003,0.341778,105690559.420000,0.178890,,1592107386.00,1489669062.00,sz000009,2015-04-29,2015-03-31,1.107975,81.229259,0.096109,936.441250,0.089135,0.060947,sz000009,2015-04-29,2015-03-31,0.157781,0.050850,-0.136133,-0.400000,-0.249857,sz000009,2015-04-29,2015-03-31,1.707122,0.663366,0.295112,0.032363,0.628312,2.690431,sz000009,2015-04-29,2015-03-31,0.678526,0.321474,0.182147,3.363210,-0.121190,-1.035783,-0.120738,sz000009,2015-04-29,2015-03-31,0.015870,4.247887,0.060947,0.525872,0.116567,0.831938,0.702665,0.199404
sz000009,2016-04-29,2016-03-31,0.006743,0.078016,0.351916,107649100.690000,0.479597,,1592107386.00,1555159800.00,sz000009,2016-04-29,2016-03-31,1.247544,72.141764,0.143004,629.353940,0.110193,0.075302,sz000009,2016-04-29,2016-03-31,0.198674,0.249243,0.018531,-0.333333,-0.457732,sz000009,2016-04-29,2016-03-31,1.638234,0.824647,0.451801,0.271385,0.639449,2.773530,sz000009,2016-04-29,2016-03-31,0.675079,0.324921,0.179079,2.817641,0.060963,0.781422,0.060566,sz000009,2016-04-29,2016-03-31,0.006743,4.126540,0.075302,0.279976,0.077507,0.848273,0.645093,0.141639
sz000009,2017-04-27,2017-03-31,0.007437,0.069608,0.331860,88168607.140000,0.110134,,2149344971.00,2120065529.00,sz000009,2017-04-27,2017-03-31,0.889019,101.235153,0.107635,836.163004,0.088521,0.057591,sz000009,2017-04-27,2017-03-31,0.013805,0.205838,-0.180963,0.114286,0.110584,sz000009,2017-04-27,2017-03-31,1.402405,0.645057,0.216945,0.195163,0.633788,2.730658,sz000009,2017-04-27,2017-03-31,0.649145,0.350855,0.124666,2.175824,0.049539,0.711683,0.049233,sz000009,2017-04-27,2017-03-31,0.007437,4.917044,0.057591,0.379636,0.069178,0.831435,0.540404,0.153965
sz000009,2018-04-28,2018-03-31,0.007039,0.039188,0.392630,79193032.120000,0.062794,,2149344971.00,2119864068.00,sz000009,2018-04-28,2018-03-31,0.934001,96.359610,0.134491,669.191073,0.110625,0.074510,sz000009,2018-04-28,2018-03-31,0.106640,0.213554,-0.101800,0.051282,0.052629,sz000009,2018-04-28,2018-03-31,1.636222,0.823805,0.295995,0.216790,0.635478,2.743316,sz000009,2018-04-28,2018-03-31,0.675144,0.324856,0.103186,1.932065,0.049862,1.272366,0.049552,sz000009,2018-04-28,2018-03-31,0.007039,5.451995,0.074510,0.444908,0.038945,0.735188,0.482419,0.109807
sz000009,2019-04-30,2019-03-31,0.012517,0.083018,0.357719,185928494.840000,0.113818,,2149344971.00,2119789066.00,sz000009,2019-04-30,2019-03-31,0.678343,132.676159,0.148503,606.049485,0.111920,0.075160,sz000009,2019-04-30,2019-03-31,0.055370,0.092423,1.347789,0.500000,0.875711,sz000009,2019-04-30,2019-03-31,1.659692,0.848012,0.451108,0.128887,0.656689,2.912812,sz000009,2019-04-30,2019-03-31,0.668578,0.331422,0.098591,2.988275,0.154489,1.860898,0.153801,sz000009,2019-04-30,2019-03-31,0.012517,5.668740,0.075160,0.355449,0.082649,0.715597,0.665359,0.173585
sz000009,2020-04-29,2020-03-31,0.007244,0.070790,0.361681,114245817.680000,0.106714,,2579213965.00,2543836879.00,sz000009,2020-04-29,2020-03-31,0.748777,120.196045,0.110910,811.471550,0.082237,0.053875,sz000009,2020-04-29,2020-03-31,0.051329,0.007566,-0.385539,-0.390625,-0.391879,sz000009,2020-04-29,2020-03-31,1.473910,0.775740,0.385762,-0.011979,0.643951,2.808599,sz000009,2020-04-29,2020-03-31,0.658276,0.341724,0.109492,3.069789,0.071199,1.005778,0.070566,sz000009,2020-04-29,2020-03-31,0.007244,5.447859,0.053875,0.351781,0.070160,0.608797,0.624507,0.184537
sz000009,2021-04-24,2021-03-31,0.027171,0.095597,0.326725,353809542.160000,0.314763,,2579213965.00,2551430324.00,sz000009,2021-04-24,2021-03-31,1.555622,57.854661,0.284684,316.139705,0.175583,0.115933,sz000009,2021-04-24,2021-03-31,0.273789,0.065922,2.096915,3.730769,3.734326,sz000009,2021-04-24,2021-03-31,1.765137,1.016330,0.469604,-0.041884,0.578822,2.374295,sz000009,2021-04-24,2021-03-31,0.656130,0.343870,0.152743,5.597687,0.064931,0.679216,0.064687,sz000009,2021-04-24,2021-03-31,0.027171,4.576066,0.115933,0.537776,0.095237,0.793348,0.823708,0.145737
sz000009,2022-04-28,2022-03-31,0.020406,0.079347,0.246946,450961686.240000,0.391772,,2579213965.00,2551430324.00,sz000009,2022-04-28,2022-03-31,1.461644,61.574507,0.397331,226.511592,0.223822,0.146055,sz000009,2022-04-28,2022-03-31,0.155401,0.268685,0.274589,-0.132791,-0.132107,sz000009,2022-04-28,2022-03-31,1.468027,0.847988,0.403840,0.322794,0.603509,2.522127,sz000009,2022-04-28,2022-03-31,0.660190,0.339810,0.145893,6.945479,-0.083414,-1.051260,-0.083264,sz000009,2022-04-28,2022-03-31,0.020406,4.817335,0.146055,0.366182,0.079204,0.843834,0.856328,0.109610
sz000009,2014-08-22,2014-06-30,0.070300,0.175138,0.357402,317700108.590000,0.391831,1814000027.150000,1254363108.00,1241390885.00,sz000009,2014-08-22,2014-06-30,2.337456,77.006800,0.204023,882.255624,0.189144,0.132530,sz000009,2014-08-22,2014-06-30,0.114797,0.035089,1.431042,6.285714,6.420017,sz000009,2014-08-22,2014-06-30,1.850276,0.759902,0.411180,-0.010656,0.614030,2.590875,sz000009,2014-08-22,2014-06-30,0.709908,0.290092,0.182723,4.638884,-0.049096,-0.280328,-0.049096,sz000009,2014-08-22,2014-06-30,0.070300,4.181552,0.132530,0.724303,0.175138,0.901115,0.784431,0.247768
sz000009,2015-08-28,2015-06-30,0.033773,0.114719,0.354051,228843314.520000,0.120376,1976268357.310000,1592107386.00,1489669062.00,sz000009,2015-08-28,2015-06-30,2.407534,74.765309,0.208462,863.467826,0.197206,0.133280,sz000009,2015-08-28,2015-06-30,0.116979,0.114802,-0.279688,-0.489655,-0.485305,sz000009,2015-08-28,2015-06-30,1.736442,0.674212,0.249085,0.143300,0.629726,2.700706,sz000009,2015-08-28,2015-06-30,0.663127,0.336873,0.175698,3.719992,-0.040232,-0.350703,-0.040052,sz000009,2015-08-28,2015-06-30,0.033773,4.287146,0.133280,0.517547,0.114206,0.868950,0.731182,0.179750
